uid,total_facebook_statuses,account_membership_period,service_support_calls,number_of_snaps,total_whatsapp_charge,sub_country_code,total_twitter_tweets,country,total_email_characters,email_plan,total_whatsapp_msg_characters,social_account_number,total_whatsapp_msgs,total_facebook_charge,total_twitter_charge,snapchat_plan,total_email_charge,total_twitter_tweet_characters,total_emails,total_facebook_status_characters,turn_anti_social
1337,82,125,0,0,8.42,415,85,MN,10.1,no,187.1,343-2689,74,40.92,22.9,no,2.73,269.4,3,240.7,1
1338,109,79,3,0,8.51,415,87,MA,11.3,no,189.1,419-2767,103,26.67,10.39,no,3.05,122.2,5,156.9,0
1339,132,62,0,0,10.27,415,100,WY,11,no,228.2,336-6907,109,29.31,19.59,no,2.97,230.5,5,172.4,0
1340,69,16,0,0,9.9,510,93,VA,10.9,no,220.1,368-2583,64,34.95,14.41,no,2.94,169.5,3,205.6,0
1341,105,103,2,28,7.22,415,100,GA,7.7,no,160.5,381-9196,76,20.57,22.98,yes,2.08,270.4,4,121,0
1342,94,156,1,0,7.61,415,97,AR,7.5,no,169.2,388-6223,77,30.4,15.16,no,2.03,,3,178.8,0
1343,81,82,3,0,11.51,415,117,TX,10.6,no,255.8,395-9215,83,32.16,15.67,no,2.86,,5,189.2,1
1344,104,106,1,0,6.52,415,117,MT,11,no,144.9,410-9633,81,31.81,21.27,no,2.97,250.2,3,187.1,0
1345,123,135,4,0,3.86,415,64,OH,,no,85.8,412-2947,80,37.2,20.64,no,2.78,242.8,3,218.8,0
1346,88,75,4,0,8.19,510,120,PA,13.3,no,182.1,353-9998,119,18.53,22.04,no,3.59,259.3,3,109,1
1347,143,109,1,0,10.93,415,105,ID,9.9,no,243,384-9682,116,31.3,17.99,no,2.67,211.7,2,184.1,0
1348,85,134,2,0,8.71,415,114,UT,10.9,no,193.6,417-2221,106,44,11.01,no,2.94,,7,258.8,0
1349,91,133,1,0,11.72,408,94,NH,12.2,no,260.4,401-1454,78,27.56,18.03,no,3.29,212.1,5,162.1,0
1350,56,102,1,0,6.55,415,118,MD,10.9,no,145.5,386-9774,93,22.02,30.11,no,2.94,354.2,3,129.5,0
1351,102,112,1,0,8.76,415,117,RI,9.8,no,194.7,405-7467,110,28.66,25.33,no,2.65,298,5,168.6,0
1352,77,149,1,20,,415,88,LA,14.3,no,190.7,328-7209,76,33.81,23.29,yes,3.86,274,9,198.9,0
1353,73,54,2,39,5.81,408,117,WY,12.5,no,129.2,405-7850,117,24.46,17.88,yes,3.38,210.3,8,143.9,0
1354,138,84,4,35,7.4,415,116,MO,7.5,no,164.5,406-8665,107,35.28,17.09,yes,2.03,201,16,207.5,0
1355,116,145,1,0,10.83,415,91,ND,9,no,240.7,378-1936,115,41.79,24.37,no,2.43,286.7,13,245.8,1
1356,101,158,2,0,9.48,415,128,VA,6.9,no,210.6,396-2719,106,37.88,17.26,no,1.86,203,2,222.8,0
1357,101,29,2,37,6.29,415,79,OH,5.7,yes,139.8,397-3058,106,39.95,15.58,yes,1.54,183.3,7,235,0
1358,86,144,0,38,9.97,510,123,WV,3.7,no,221.5,393-6053,122,17.85,10.35,yes,1,121.8,4,105,0
1359,103,61,2,0,,510,149,UT,10.1,yes,108,402-9980,100,13.29,16.65,no,2.73,195.9,6,78.2,0
1360,106,87,2,0,8.38,408,93,SC,9.4,no,186.2,335-1874,128,54.83,17.39,no,2.54,204.6,4,322.5,1
1361,92,63,2,0,10.3,415,102,VT,7.5,no,228.9,351-5576,120,24.23,17.71,no,2.03,208.3,2,142.5,0
1362,65,57,0,0,11.03,510,96,NJ,6.4,yes,245,330-2635,75,19.55,10.4,no,1.73,122.3,1,115,1
1363,119,68,1,0,8.91,415,105,VT,10.3,no,198.1,396-6390,101,27,18,no,2.78,211.8,3,158.8,0
1364,67,52,1,0,15.43,408,108,PA,5.2,no,342.8,410-4739,130,36.7,18.45,no,1.4,217,2,215.9,0
1365,95,156,3,0,11.62,408,128,NY,12.9,no,258.2,337-6851,105,29.63,15.86,no,3.48,186.6,5,174.3,0
1366,118,60,3,0,9.45,415,110,VT,13.2,no,210.1,400-2738,134,32.96,7.23,no,3.56,85,8,193.9,0
1367,88,119,3,0,10.39,408,79,MD,10.9,no,230.9,401-9665,92,40.65,20.7,no,2.94,243.5,3,239.1,1
1368,119,53,1,27,10.26,415,96,WY,6.5,no,228.1,337-4339,64,4.4,17.55,yes,1.76,206.5,7,,0
1369,114,158,2,0,10.59,408,69,NM,0,no,235.3,377-2725,104,29.31,21.81,no,0,256.6,0,172.4,0
1370,81,128,2,32,6.97,510,74,SD,9.4,yes,154.9,413-9269,101,38,16.05,yes,2.54,188.8,2,223.5,1
1371,109,69,1,0,11.52,415,105,NV,14.1,no,256.1,387-2698,114,26.13,16.49,no,3.81,194,6,153.7,0
1372,105,81,0,0,11.62,510,120,DC,11.9,yes,258.2,385-7861,113,38.66,17.98,no,3.21,211.5,3,227.4,0
1373,111,106,1,26,11.43,415,90,WY,14.4,yes,254,338-6018,133,45.95,18.29,yes,3.89,215.2,7,270.3,1
1374,87,70,3,0,9.76,415,114,WV,9.4,no,216.9,402-2072,104,36.52,11.14,no,2.54,131,3,214.8,0
1375,92,98,5,0,10.48,415,152,MD,12.4,no,232.8,338-6283,115,35.11,14.98,no,3.35,176.2,5,206.5,0
1376,54,179,1,0,9.66,415,108,MN,13.3,no,214.6,418-9502,107,29.02,16.24,no,3.59,191.1,4,,0
1377,84,62,2,33,12.9,510,136,MN,11.1,no,286.7,390-9811,103,31.69,17.09,yes,3,201,3,186.4,1
1378,88,126,0,31,10.04,415,65,AK,8.7,no,223.2,333-5295,114,47.26,21.52,yes,2.35,253.2,4,,0
1379,94,100,2,0,6.95,415,95,MN,11.6,yes,154.4,399-2151,102,27.18,15.29,no,3.13,179.9,2,,1
1380,139,86,1,0,,415,93,MO,8.9,no,235.8,367-7906,110,21.34,22.93,no,2.4,269.8,8,125.5,0
1381,112,56,1,0,6.32,415,118,RI,,no,140.5,383-6293,142,38.42,21.12,no,1.86,248.5,11,,0
1382,112,126,3,0,8.47,415,90,MS,7,no,188.3,363-9663,122,43.61,16.96,no,1.89,199.5,5,256.5,0
1383,106,149,0,18,8.02,415,106,ME,6.5,no,178.3,392-1376,98,25.25,9.73,yes,1.76,114.5,4,148.5,0
1384,113,104,2,0,10.34,415,85,CO,5.5,no,229.8,377-2235,104,31.09,20.37,no,1.49,239.6,4,182.9,0
1385,88,113,1,0,5.31,510,112,WV,6.6,no,117.9,386-6408,118,12.33,17.34,no,1.78,204,3,,0
1386,114,77,5,0,7.24,415,115,NV,10.3,no,160.8,401-1252,81,40.66,12.75,no,2.78,150,2,239.2,0
1387,103,155,1,30,,408,110,OK,12.4,no,225.9,367-6136,96,10.47,21.68,yes,3.35,255.1,5,61.6,0
1388,96,86,0,0,15.74,415,63,MO,12.6,no,349.7,385-3111,75,14.2,18.79,no,3.4,221.1,3,83.5,0
1389,122,82,2,0,7.86,510,102,WA,10.7,no,174.7,362-5579,90,45.08,15.19,no,2.89,178.7,9,265.2,0
1390,124,167,4,0,9.74,415,108,WA,12.4,no,216.5,416-5660,64,28.76,14.73,no,3.35,173.3,4,169.2,1
1391,138,148,2,0,8.88,510,123,FL,8.6,yes,197.4,394-7710,62,25.19,13.57,no,2.32,159.6,3,148.2,0
1392,106,5,3,0,9.63,415,12,AR,13.3,no,214,380-2758,85,33.86,15.92,no,3.59,187.3,3,199.2,0
1393,92,123,3,0,9.67,415,102,DC,9.8,no,214.8,406-8599,104,35.87,18.45,no,2.65,217,7,,0
1394,122,74,4,27,,510,150,IL,13.2,no,276.7,398-5954,86,26.2,16.6,yes,3.56,195.3,2,154.1,0
1395,119,87,1,0,5.99,510,119,NM,11,yes,133.1,417-1272,88,28.44,16.87,no,2.97,,6,167.3,0
1396,107,82,1,0,12.94,408,114,AL,10.1,no,287.6,406-8037,95,26.18,8.02,no,2.73,,7,154,0
1397,71,99,3,31,10.53,415,58,DC,7.7,no,234,402-5076,115,41.5,17.29,yes,2.08,203.4,4,244.1,0
1398,76,64,1,0,11.32,415,76,WY,13.6,no,251.6,385-1985,96,35.05,19.75,no,3.67,232.4,2,206.2,0
1399,99,78,2,0,10.95,408,88,OH,9.3,no,243.3,368-8555,109,32.88,9.94,no,2.51,116.9,4,,0
1400,97,91,3,23,8.57,510,88,AL,12.3,no,190.5,378-5633,128,39.51,15.81,yes,3.32,186,3,232.4,0
1401,95,121,1,35,8.88,408,69,AL,11.4,no,197.4,331-8909,42,11.68,17.78,yes,3.08,209.2,4,68.7,0
1402,90,69,2,0,7.69,510,91,WI,8.4,yes,171,418-6455,118,47.57,21.14,no,2.27,248.7,10,279.8,1
1403,94,97,5,32,,415,120,DE,6.7,no,203.5,390-5267,38,31.18,22.87,yes,1.81,,4,183.4,0
1404,112,50,3,22,7.13,415,99,MT,8.5,no,158.4,360-2107,146,42.99,15.12,yes,2.3,177.9,4,252.9,0
1405,114,74,3,0,7.21,415,121,MI,10.6,no,160.3,386-4215,85,21.22,11.31,no,2.86,133,7,124.8,0
1406,116,53,2,0,9.39,415,82,LA,7.9,no,208.7,370-8023,95,24.67,19.86,no,2.13,233.7,5,145.1,0
1407,73,77,2,23,9.25,415,63,AR,7.1,no,205.5,408-3610,111,35.65,15.61,yes,1.92,183.6,3,,0
1408,82,71,0,0,8.69,510,94,ND,11.8,no,193.1,373-8483,134,40.46,23.67,no,3.19,278.5,10,238,1
1409,94,100,1,25,8.54,408,112,AL,13,no,189.8,333-3447,109,41.92,12.02,yes,3.51,141.4,5,246.6,0
1410,113,92,2,0,10.99,415,122,ME,9.4,yes,244.2,376-8573,98,22.22,22.15,no,2.54,260.6,2,130.7,1
1411,67,60,2,0,8.15,415,68,NH,12.8,no,181.2,405-1370,101,30.65,17.68,no,3.46,208,6,180.3,0
1412,103,139,1,0,6.07,415,100,CO,,no,134.9,368-2845,63,23.48,13.98,no,2.24,164.5,2,138.1,0
1413,98,69,1,33,7.44,510,102,NV,8.2,yes,165.4,397-6789,85,46.16,21.54,yes,2.21,253.4,2,271.5,1
1414,99,89,3,0,12.64,415,115,WY,15.9,no,280.9,378-6924,112,19.62,17.84,no,4.29,209.9,6,115.4,0
1415,96,99,3,0,8.93,510,130,AK,12.4,no,198.4,401-7334,117,40.53,20.95,no,3.35,246.5,4,238.4,0
1416,62,122,1,0,11.32,415,89,PA,12.7,no,251.6,361-5225,58,5.97,15.37,no,3.43,180.8,2,35.1,0
1417,106,87,0,28,7.89,408,147,HI,11.2,no,175.4,353-6218,69,24.4,19,yes,3.02,223.5,5,143.5,0
1418,83,80,1,0,4.23,415,86,OH,6.4,no,94,382-2453,98,33.59,13.98,no,1.73,164.5,6,197.6,0
1419,95,130,1,0,10.52,510,106,KS,12.9,no,233.7,332-9446,75,26.18,17.5,no,3.48,205.9,1,,0
1420,105,94,3,0,9.97,510,105,WY,11.5,no,221.6,353-8363,51,46.1,17.22,no,3.11,,3,271.2,1
1421,93,132,2,39,10.15,415,94,AK,8.6,no,225.5,345-9153,118,29.87,15.91,yes,2.32,187.2,3,175.7,0
1422,55,76,1,0,10.76,415,108,AK,5.8,no,239.1,404-1931,95,24.43,14.71,no,1.57,173.1,6,143.7,0
1423,113,94,1,0,4.98,408,94,TN,8.7,yes,110.7,368-3117,78,28.92,23.1,no,2.35,271.8,4,170.1,0
1424,90,114,1,36,8.26,415,89,SD,14.2,no,183.5,351-7369,105,52.68,17.03,yes,3.83,200.3,2,309.9,0
1425,134,179,1,0,8.61,408,94,IL,6.1,no,191.4,415-5132,72,39.87,13.96,no,1.65,164.2,4,234.5,0
1426,91,167,2,0,7.95,415,105,MO,10.7,yes,176.7,397-8772,110,41.62,5.17,no,2.89,60.8,3,244.8,0
1427,124,71,0,0,8.5,415,90,WY,11.3,no,189,409-7034,129,41.43,5.1,no,3.05,60,2,243.7,0
1428,100,120,1,0,6.87,415,129,MA,10.5,no,152.7,413-5306,92,23.34,18.04,no,2.84,212.2,2,137.3,0
1429,99,120,1,0,9.05,415,109,MS,10.7,no,201.1,421-3226,116,22.39,13.86,no,2.89,163.1,3,,0
1430,135,139,3,0,6.89,510,146,SD,9.8,no,153,331-9149,92,33.32,15.81,no,2.65,186,1,196,0
1431,109,21,2,0,7.73,415,111,WV,13,no,171.7,332-5582,125,15.62,16.86,no,3.51,198.4,7,91.9,0
1432,68,52,2,0,5.55,408,138,OK,9.4,no,123.4,389-4780,114,36.5,13.48,no,2.54,,4,,0
1433,121,98,0,0,8.87,415,73,TX,12.4,no,197.1,406-2242,71,36.92,25.79,no,3.35,303.4,2,217.2,1
1434,106,50,1,0,10.13,510,106,UT,11.7,no,225.1,406-3890,110,43.88,13.72,no,3.16,161.4,5,258.1,0
1435,84,136,3,27,6.56,408,147,NJ,10,no,145.7,402-7650,110,31.91,18.79,yes,2.7,221,4,187.7,0
1436,116,109,5,35,12.14,510,130,GA,10.6,no,269.7,328-9315,69,39.19,22.59,yes,2.86,265.8,6,230.5,0
1437,117,98,4,0,,408,113,AL,12.1,no,227.7,383-1509,113,27.37,16.23,no,3.27,190.9,4,161,0
1438,85,113,3,0,7.19,510,92,FL,14.4,no,159.8,343-3340,72,15.74,15.1,no,3.89,177.6,4,92.6,0
1439,119,87,0,0,7.68,415,107,VA,,no,170.6,347-3958,114,29.17,17.43,no,3.73,205,4,171.6,0
1440,114,119,2,23,10.28,510,137,NM,11.8,no,228.4,349-1687,112,26.18,23.63,yes,3.19,278,4,154,0
1441,94,62,3,0,,415,92,LA,8.8,no,195,385-1423,98,31.76,17.65,no,2.38,207.6,4,,0
1442,108,127,2,0,7.77,510,124,IL,11.7,no,172.7,353-3285,113,37.43,16.01,no,3.16,188.4,3,220.2,0
1443,82,105,1,29,,415,110,NV,13.2,yes,190.5,380-7742,100,37.52,18.5,yes,3.56,217.7,6,220.7,1
1444,116,166,0,0,5.91,415,93,MD,11.3,no,131.4,381-1328,108,23.14,15.42,no,3.05,181.4,4,136.1,0
1445,89,115,7,0,,415,95,AR,9.3,no,151,385-7157,75,23.68,16.35,no,2.51,192.3,3,139.3,1
1446,119,54,1,0,9.79,415,123,WI,12,no,217.5,364-8981,101,19.86,10.46,no,3.24,123.1,2,116.8,0
1447,120,116,0,0,10.5,408,90,SC,13.4,no,233.4,373-6922,99,48.96,21.74,no,3.62,255.8,4,288,1
1448,98,121,2,0,4.93,408,96,WA,7.7,no,109.6,392-2708,114,35.34,17.89,no,2.08,210.5,2,207.9,0
1449,109,114,0,34,9.38,415,142,MS,10.3,no,208.5,389-6790,103,26.25,18.82,yes,2.78,221.4,5,154.4,0
1450,96,85,5,0,6.48,510,141,MO,10.9,no,144,383-6095,116,28.19,16.15,no,2.94,190,3,165.8,1
1451,114,52,4,0,6.96,415,82,MD,9.9,no,154.6,352-1798,119,35.67,14.56,no,2.67,171.3,9,209.8,0
1452,101,101,1,23,5.81,408,80,CO,7.3,no,129.1,420-9009,100,44.57,13.35,yes,1.97,157,14,262.2,0
1453,109,20,0,0,,415,84,MO,6.3,no,181.5,353-2630,102,32.3,21.95,no,1.7,258.2,6,190,0
1454,113,95,0,0,14.65,415,144,CT,,no,325.6,392-5941,99,33.73,20.05,no,2.73,235.9,3,198.4,0
1455,147,55,0,0,13.03,415,118,MN,9.3,no,289.5,397-6109,55,29.85,13.75,no,2.51,161.8,4,175.6,0
1456,58,97,0,0,12.59,415,91,CT,12.1,no,279.8,374-7285,105,36.6,20.6,no,3.27,242.4,9,215.3,0
1457,91,177,3,0,,415,79,WA,8.9,no,224.7,345-3947,58,45.24,19.14,no,2.4,225.2,8,266.1,1
1458,117,136,1,0,9.63,510,77,AZ,10.3,no,214.1,405-6641,90,15.64,21.56,no,2.78,253.6,10,92,0
1459,89,81,3,0,9.58,510,69,IA,8.7,no,212.9,328-2647,71,34.6,24.62,no,2.35,289.6,3,203.5,0
1460,89,101,4,0,6.94,415,114,HI,9.7,no,154.3,400-5511,85,43.04,20.22,no,2.62,237.9,7,253.2,0
1461,129,158,0,0,10.5,510,108,RI,6.4,no,233.3,365-5886,75,37.55,20.59,no,1.73,242.2,5,220.9,0
1462,85,78,0,0,5.83,415,105,UT,,no,129.6,390-9698,119,32.83,14.63,no,2.75,172.1,1,193.1,0
1463,142,21,1,0,9.66,415,114,VA,12.4,no,214.7,351-6366,111,37.94,18.4,no,3.35,216.5,2,223.2,0
1464,107,1,1,0,9.84,415,66,MS,13.8,no,218.7,408-3977,79,24.62,9.56,no,3.73,112.5,3,144.8,0
1465,107,186,2,26,13.33,415,116,MN,14.5,no,296.3,335-3913,90,12.63,15.07,yes,3.92,177.3,3,74.3,0
1466,95,115,1,0,6.83,510,104,WV,15.3,yes,151.7,420-9971,121,42.48,20.61,no,4.13,242.5,6,249.9,1
1467,83,138,5,0,10.45,415,97,MN,9,no,232.2,388-5850,102,33.03,16.14,no,2.43,,3,194.3,0
1468,93,166,3,0,8.86,510,99,OR,7.2,no,196.8,367-4853,110,33.93,18.22,no,1.94,214.3,5,199.6,0
1469,77,98,1,0,6.42,408,155,GA,8.5,no,142.6,388-8797,105,28.88,11.76,no,2.3,138.3,7,,0
1470,115,36,3,0,,415,115,MO,10.2,no,202,336-1462,127,34.41,19.61,no,2.75,230.7,2,202.4,0
1471,115,95,6,0,11.49,408,88,NC,6.3,no,255.3,384-3413,96,21.86,18.38,no,1.7,,2,128.6,1
1472,138,217,0,0,12.13,415,105,DC,13.3,no,269.6,421-9846,78,21.03,21.12,no,3.59,248.5,4,123.7,0
1473,115,131,3,36,11.91,408,117,NE,9.5,no,264.7,331-4902,102,36.41,13.74,yes,2.57,161.7,4,214.2,0
1474,86,63,0,49,7.69,510,89,AR,8.2,no,170.8,330-5168,139,36.53,16.85,yes,2.21,198.2,5,214.9,0
1475,151,113,1,0,11.07,415,113,IN,7.4,no,246,353-6007,116,35.6,29.52,no,2,347.3,2,209.4,1
1476,95,161,3,0,8.73,510,82,MO,6.5,no,194.1,369-8005,113,37.69,16.41,no,1.76,193,4,,0
1477,108,89,1,0,8.18,510,90,DE,5.4,yes,181.7,376-1677,108,21.35,18.11,no,1.46,,5,125.6,0
1478,112,73,1,0,4.51,408,85,KS,10.8,no,100.3,385-2370,61,33.12,14.21,no,2.92,167.2,6,194.8,0
1479,103,139,0,0,,415,108,NE,5.6,no,193.9,375-9930,70,35.89,17.59,no,1.51,,4,,0
1480,115,109,1,0,,408,142,FL,8.2,no,268,371-9482,106,36.89,17.6,no,2.21,207,4,217,0
1481,140,76,4,0,12.23,408,133,AR,10,no,271.8,345-3614,116,18.24,20.25,no,2.7,238.2,3,107.3,1
1482,93,144,2,0,8.12,415,75,AL,11.9,no,180.5,373-3251,118,30.18,24.43,no,3.21,287.4,3,177.5,0
1483,79,169,1,0,9.94,415,85,ID,13.3,no,220.9,399-9239,97,40.07,11.64,no,3.59,136.9,10,235.7,0
1484,87,32,0,0,6.93,510,90,AL,6.3,no,154,404-9680,53,39.25,15.93,no,1.7,187.4,2,230.9,0
1485,106,136,3,33,4.58,415,99,AK,10.5,yes,101.7,402-1381,107,34.66,15.95,yes,2.84,,6,203.9,0
1486,100,127,2,0,10.49,415,113,KS,6.8,no,233.1,345-2931,96,37.57,13.66,no,1.84,160.7,4,,0
1487,128,104,0,0,8.28,510,92,SD,9.8,no,183.9,420-9838,79,39.81,24.91,no,2.65,293.1,6,234.2,1
1488,126,134,1,0,14.32,408,115,HI,11.8,no,318.3,370-9000,115,41.21,13,no,3.19,,6,,0
1489,106,93,1,0,13.66,510,89,SD,8.7,no,303.5,408-4836,114,55.78,12.89,no,2.35,151.7,3,328.1,1
1490,122,69,2,0,9.71,510,81,ME,9.7,no,215.8,368-3808,80,33.01,20.58,no,2.62,242.1,3,,0
1491,96,97,4,0,8.73,510,101,ME,11.9,no,194.1,346-7656,63,20.54,14.43,no,3.21,169.8,3,120.8,1
1492,72,120,1,0,8.58,408,98,TN,13.8,yes,190.6,410-7611,89,30.58,14.45,no,3.73,,2,179.9,1
1493,96,105,1,27,12.35,415,94,NE,11.4,no,274.4,397-7500,101,24,14.25,yes,3.08,,2,141.2,0
1494,102,27,0,0,,510,104,MT,,no,135.9,345-1419,124,32.95,10.11,no,2.48,118.9,3,193.8,0
1495,96,92,1,38,9.45,408,144,AL,8.9,no,210,371-7366,108,41.17,13.57,yes,2.4,159.7,1,242.2,0
1496,113,165,3,39,,415,94,MD,9.5,no,192.6,398-4814,113,28.46,14.68,yes,2.57,172.7,4,167.4,0
1497,110,141,0,0,11.41,415,111,VA,12,no,253.5,417-4885,103,36.91,20.53,no,3.24,241.5,6,217.1,0
1498,75,150,1,28,9.07,415,80,MN,11,no,201.6,393-6376,130,29.65,14.44,yes,2.97,169.9,4,174.4,0
1499,97,90,2,0,6.02,415,117,AL,11.8,no,133.7,335-9786,78,36.53,10.01,no,3.19,117.8,2,214.9,0
1500,74,40,2,41,9.63,415,88,WA,,no,214.1,352-8305,102,25.18,14.41,yes,1.67,169.5,5,148.1,0
1501,113,72,2,21,6.09,415,83,VT,8.2,no,135.4,418-3017,118,23.48,22.11,yes,2.21,260.1,2,138.1,0
1502,114,37,2,0,9.57,415,109,NV,12,no,212.7,362-7604,101,39.73,17.67,no,3.24,207.9,2,233.7,0
1503,102,77,1,0,10.54,415,144,NE,2,no,234.3,350-1532,89,28.8,15.72,no,0.54,184.9,7,169.4,0
1504,91,55,1,0,,415,110,AL,14.3,yes,203.7,375-2975,101,32.62,21.77,no,3.86,256.1,6,191.9,1
1505,100,161,1,0,6.37,415,74,NH,11.5,no,141.5,349-4397,69,29.48,18.16,no,3.11,213.7,4,173.4,0
1506,98,59,1,0,12.01,408,92,VT,11.9,no,266.9,357-5801,86,25.81,17.84,no,3.21,209.9,5,151.8,0
1507,106,106,2,0,5.05,408,113,SC,11.4,no,112.3,330-4914,95,8.87,18.71,no,3.08,220.1,2,52.2,0
1508,101,89,3,0,8.14,415,94,OR,12.6,no,180.8,343-3399,85,18.9,10.38,no,3.4,122.1,2,111.2,0
1509,80,81,2,0,10.81,415,94,NM,11.8,no,240.2,402-9304,84,29.44,20.08,no,3.19,236.2,6,173.2,0
1510,95,121,1,41,6.61,415,92,UT,9.6,no,147,337-2348,108,36.64,20.55,yes,2.59,241.8,3,215.5,0
1511,101,61,0,31,9.14,408,102,PA,8.6,no,203.2,383-8848,49,49.08,17.32,yes,2.32,203.8,3,,0
1512,132,71,2,0,7.71,408,90,WA,,no,171.4,355-1735,72,24,12.67,no,1.89,149.1,2,141.2,0
1513,80,118,2,0,9.19,510,87,WA,10.8,no,204.3,422-2571,115,19.21,12.76,no,2.92,150.1,4,113,0
1514,100,76,0,0,10.99,415,139,IN,10.5,no,244.3,363-3911,105,34.71,24.87,no,2.84,292.6,2,204.2,0
1515,93,104,1,0,10.02,415,54,NY,13.1,no,222.7,338-3781,94,26.55,16.41,no,3.54,193,5,156.2,0
1516,120,81,3,36,11.48,415,95,LA,11.7,no,255,392-2722,90,19.7,20.11,yes,3.16,236.6,6,115.9,0
1517,99,143,0,0,9.14,415,128,OH,4.5,no,203,337-7167,84,37.96,14.2,no,1.22,,4,223.3,1
1518,105,84,2,0,13.74,415,60,VA,14,no,305.4,372-1534,74,22.13,23.63,no,3.78,278,6,130.2,0
1519,95,1,0,30,11.17,415,110,NJ,8.4,no,248.3,420-6780,110,31.13,19.77,yes,2.27,232.6,2,183.1,0
1520,86,11,3,28,8.11,415,122,DC,6,no,180.3,343-1323,80,32.4,18.71,yes,1.62,220.1,3,190.6,0
1521,122,86,2,39,6.97,510,101,MS,12.7,no,154.9,382-4084,101,44.4,18.21,yes,3.43,214.2,5,261.2,0
1522,90,153,1,0,8.22,415,121,NJ,8.5,no,182.7,419-6133,108,32.95,16.6,no,2.3,195.3,3,193.8,0
1523,98,89,0,24,,415,67,RI,5.9,no,214.5,414-1537,126,16.63,17.61,yes,1.59,207.2,2,97.8,0
1524,65,95,4,0,8.55,408,98,AZ,11.8,no,190,334-2577,115,40.48,15.91,no,3.19,187.2,4,238.1,0
1525,92,130,0,12,8.78,415,102,TN,8.7,no,195.1,386-7456,101,24.12,19.46,yes,2.35,228.9,5,141.9,0
1526,93,152,1,0,8.88,510,106,NH,9,no,197.3,336-9273,107,38.78,11.59,no,2.43,136.4,2,228.1,0
1527,83,90,1,0,7.69,415,88,WY,7.6,no,170.9,359-9992,99,41.89,13.63,no,2.05,160.3,7,246.4,0
1528,91,64,2,27,7.41,408,98,NH,10.6,no,164.7,394-2445,86,30.96,14.42,yes,2.86,169.7,5,182.1,0
1529,104,66,3,33,7.77,510,94,KY,7.1,no,172.7,348-8679,107,15.1,9.32,yes,1.92,109.6,9,88.8,0
1530,92,64,1,37,7.47,510,103,SC,13.3,no,165.9,349-6567,99,26.28,7.09,yes,3.59,83.4,3,154.6,0
1531,125,92,0,0,3.44,510,76,GA,8.6,no,76.4,375-8304,97,35.36,16.91,no,2.32,198.9,6,208,0
1532,98,64,2,0,8.06,415,103,SD,10.7,no,179,395-6758,89,29.67,15.32,no,2.89,,2,174.5,0
1533,121,51,0,28,11.08,510,99,MD,8.3,no,246.2,378-6986,88,47.04,17.31,yes,2.24,,3,276.7,0
1534,80,56,1,0,6.74,408,96,WA,15.5,no,149.7,376-2550,56,35.77,15.01,no,4.19,176.6,4,210.4,0
1535,91,69,0,0,9.17,510,57,MA,11.4,no,203.8,352-5000,90,33.17,22.23,no,3.08,,5,195.1,0
1536,130,73,0,0,10.44,415,83,WV,11.9,no,231.9,370-8786,136,40.85,13.81,no,3.21,,3,240.3,0
1537,91,90,1,0,6.44,408,94,WI,11.4,no,143.1,400-5831,80,10.42,16.52,no,3.08,194.4,9,,0
1538,93,93,3,0,10.13,415,98,LA,11.5,no,225.2,337-9345,131,30.48,15.18,no,3.11,178.6,6,179.3,0
1539,117,111,0,0,11.98,415,91,NY,9.7,no,266.2,382-4872,123,30.91,13.44,no,2.62,158.1,9,,0
1540,117,12,2,0,9.9,510,126,ND,9.8,yes,220,379-5211,110,36.84,9.9,no,2.65,116.5,4,216.7,0
1541,108,121,0,0,13.37,408,68,RI,11.2,no,297,329-7347,87,28.97,29.79,no,3.02,350.5,3,170.4,1
1542,85,81,1,0,5.41,510,50,DE,7.8,yes,120.3,374-4664,131,42.6,15.97,no,2.11,187.9,5,250.6,0
1543,47,103,1,0,9.02,510,84,VT,11.7,no,200.5,390-2805,96,41.91,16.62,no,3.16,195.5,4,246.5,0
1544,120,143,3,0,8.21,510,104,WA,,no,182.5,340-4989,85,27.27,24.3,no,1.86,285.9,4,,0
1545,77,78,0,0,11.38,408,114,WA,11.7,no,252.9,372-7326,107,23.92,16.59,no,3.16,195.2,5,140.7,0
1546,87,122,0,0,7.62,510,74,MI,9.5,no,169.3,329-2388,87,24.51,18.04,no,2.57,212.2,4,144.2,0
1547,117,119,3,0,8.93,415,101,ID,7.6,no,198.5,327-4795,111,39.17,19.13,no,2.05,225,6,,0
1548,74,153,0,28,7.66,408,37,WV,15.4,no,170.3,405-9384,103,40.05,19.37,yes,4.16,227.9,9,235.6,0
1549,86,115,2,14,10.32,510,90,AL,10.5,no,229.4,390-7370,120,32.69,7.54,yes,2.84,88.7,3,192.3,0
1550,130,15,2,0,,415,86,OK,16.1,no,235.1,408-2002,33,20.59,18.36,no,4.35,216,5,121.1,0
1551,75,99,7,0,11.47,415,111,VT,11.5,no,254.9,380-8727,98,19.64,18.54,no,3.11,218.1,7,115.5,1
1552,97,106,2,0,7.29,415,99,HI,8.8,no,162.1,352-8508,80,25.14,17.79,no,2.38,209.3,5,147.9,0
1553,86,85,3,0,9.19,408,127,FL,,yes,204.2,347-2951,109,19.75,19.52,no,2.73,229.7,3,116.2,0
